,primaryTitle,isAdult,startYear,runtimeMinutes,genres,PolloRating
114420,The Big Space Travel,0,1975,66,"Romance,Sci-Fi",0.2395422556475633
226466,Lake Eerie,0,2016,104,"Horror,Sci-Fi,Thriller",0.23952990088378523
44622,Blood Beach,0,1980,92,"Comedy,Horror,Sci-Fi",0.2395270941269725
277062,Foreboding,0,2017,140,Sci-Fi,0.2395070893589743
60620,La machine,0,1994,96,"Horror,Sci-Fi,Thriller",0.23936542165325547
263676,Spider-Man 2: Another World,0,2018,90,Sci-Fi,0.23926781672684633
52547,Curse of Snakes Valley,0,1988,99,"Adventure,Sci-Fi,Thriller",0.23926274114856236
36790,The Thing with Two Heads,0,1972,91,"Comedy,Sci-Fi",0.23921695341471114
121053,Christmas on Mars,0,2008,83,"Music,Sci-Fi",0.23910743841587281
195175,Red Eagle,0,2010,130,"Action,Sci-Fi,Thriller",0.23908487730750852
19827,Red Planet Mars,0,1952,87,"Drama,Sci-Fi",0.23901705973451207
118070,The Eavesdropper,0,2004,97,"Drama,Sci-Fi,Thriller",0.23895227638741995
55522,Steel and Lace,0,1991,94,"Action,Horror,Sci-Fi",0.23886063341440075
211993,Railroader,0,2012,58,"Drama,Sci-Fi",0.23882682872121197
52636,Meet the Hollowheads,0,1989,86,"Comedy,Horror,Sci-Fi",0.23874742001919927
147182,All About Yves,0,2019,107,"Comedy,Sci-Fi",0.2387135193982774
36294,The Mind Snatchers,0,1972,94,"Drama,Sci-Fi",0.2386535894678146
25008,War of the Satellites,0,1958,66,"Horror,Sci-Fi",0.23852509012779718
26645,The Brainiac,0,1962,77,"Horror,Sci-Fi,Thriller",0.23850343505577218
66758,Evening Land,0,1977,109,"Drama,Sci-Fi",0.2384065249114663
